Date,Symbol,Trader,Channel,isOpen,Asset,Type,Price,Amount,Price-current,Prices,Prices-current,Avged,STC-Amount,STC-Price,STC-Price-current,STC-Prices,STC-Prices-current,STC-PnL,STC-PnL-current,STC-PnL$,STC-PnL$-current,STC-Date,SL,TrailStats,STC-xQty
2023-06-15 13:47:04.036000,SBUX_061623C101,kenshinh138,combine-alerts,0,option,BTO,0.67,10,0.67,,,,10.0,0.77,0.75,0.77,0.75,14.9253731343284,11.9402985074627,100.0,80.0,2023-06-15 13:54:38.080000,,"| min,0.0%,$0.67,in 00:00:04| max,17.91%,$0.79,in 00:06:58| | ",
2023-06-15 13:48:44.345000,ADBE_061623C500,dannygrant20#8410,combine-alerts,0,option,BTO,14.55,1,14.6,,,,1.0,16.25,16.0,16.25,16,11.6838487972509,9.58904109589041,170.0,140.0,2023-06-15 15:05:21.719000,,"| min,-6.85%,$13.6,in 00:20:29| max,12.33%,$16.4,in 01:06:43| | ",
2023-06-15 13:52:53.491000,TGT_061623C140,dannygrant20#8410,combine-alerts,0,option,BTO,0.35,15,0.37,,,,15.0,0.39,0.39,0.39,0.39,11.4285714285714,5.40540540540541,60.0000000000001,30.0,2023-06-15 15:15:04.619000,,"| min,-29.73%,$0.26,in 00:18:26| max,18.92%,$0.44,in 01:07:40| | TS:0.2,-10.81%,$0.33,in 00:13:16| TS:0.3,-21.62%,$0.29,in 00:15:36| TS:0.4,-29.73%,$0.26,in 00:18:26",
2023-06-15 13:59:56.397000,F_061623C14.35,dannygrant20#8410,combine-alerts,0,option,BTO,0.17,30,0.18,,,,30.0,0.2,0.23,0.2,0.23,17.6470588235294,27.7777777777778,90.0,150.0,2023-06-16 09:32:58.763000,,"| min,-16.67%,$0.15,in 00:14:58| max,38.89%,$0.25,in 19:32:18| | TS:0.2,-11.11%,$0.16,in 01:36:34",
2023-06-15 14:32:09.123000,PG_072823C155,AVI#9896,analyst-alerts,0,option,BTO,0.73,3,0.83,,,,3.0,0.863333333333333,0.793333333333333,0.85/0.89,0.81/0.76,18.2648401826484,-4.41767068273092,40.0,-11.0,2023-06-16 09:53:18.037000,,"| min,-10.84%,$0.74,in 01:04:41| max,260.24%,$2.99,in 19:02:29| | TS:0.2,-9.64%,$0.75,in 01:04:32| TS:0.3,85.54%,$1.54,in 19:04:50| TS:0.4,85.54%,$1.54,in 19:04:50| TS:0.5,85.54%,$1.54,in 19:04:50",
2023-06-15 15:20:22.344000,NDXP_061523P15200,cblast,cb_challenge,0,option,BTO,9.1,1,12.0,,,,1.0,4.1,1.9,4.1,1.9,-54.945054945055,-84.1666666666667,-500.0,-1010.0,2023-06-15 15:50:47.840000,,"| min,-78.33%,$2.6,in 00:30:25| max,39.17%,$16.7,in 00:04:18| | TS:0.2,-2.5%,$11.7,in 00:00:46| TS:0.3,-8.33%,$11.0,in 00:00:53| TS:0.4,-18.33%,$9.8,in 00:01:02| TS:0.5,-10.83%,$10.7,in 00:06:18",
2023-06-15 15:50:04.278000,ADBE_062323C500,catyline,combine-alerts,0,option,BTO,18.9,1,18.8,,,,1.0,0.0,0.0,0,0,-100.0,-100.0,-1890.0,-1880.0,2023-06-26T00:00:00+0000,,,1.0
2023-06-15 16:36:53.435000,OXY,AVI#9896,analyst-alerts,0,stock,BTO,58.42,200,,,,,200.0,58.69,58.63,58.69,58.63,0.462170489558364,,53.9999999999992,,2023-06-16 10:05:53.419000,,"| min,0.0%,$58.42,in 03:00:36| max,0.65%,$58.8,in 16:58:47| | ",
2023-06-15 15:53:17.580000,USDJPY,Tyler!777,combine-alerts,1,stock,BTO,140.28,1,,,,,,,,,,,,,,,,,
2023-06-15 16:35:53.357000,SPXW_061523C4410,marmot#7102,combine-alerts,0,option,BTO,6.2,1,,,,,1.0,7.4,,7.4,,19.3548387096774,,120.0,,2023-06-15 16:36:18.568000,,"| min,0.0%,$6.2,in | max,0.0%,$6.2,in | | ",
2023-06-15 18:16:59.459000,NQU,Grizz405,combine-alerts,0,stock,BTO,15371.5,2,,,,,2.0,15364.0,,15364,,-0.0487915948345964,,-15.0,,2023-06-15 18:22:42.206000,,,
2023-06-15 22:31:06.717000,ESU,Tyler!777,combine-alerts,0,stock,BTO,4461.0,2,,,,,2.0,4466.0,,4466,,0.112082492714638,,10.0,,2023-06-16 07:19:24.141000,4459,,
2023-06-16 06:32:31.774000,GCQ,trav_trades,combine-alerts,0,stock,BTO,1976.9,3,,,,,3.0,1976.2,,1976.2,,-0.0354089736456091,,-2.10000000000014,,2023-06-16 08:51:26.360000,,,
2023-06-16 09:33:33.863000,XOM_062323C107,tradewithnando,analyst-alerts,0,option,BTO,1.12,5,1.22,,,,5.0,0.0,0.0,0,0,-100.0,-100.0,-560.0000000000001,-610.0,2023-06-26T00:00:00+0000,,,1.0
2023-06-16 09:35:54.707000,TSLA_061623C265,evapanda,analyst-alerts,0,option,BTO,1.36,1,1.4,,,,1.0,1.58,1.51,1.58,1.51,16.1764705882353,7.85714285714287,22.0,11.0,2023-06-16 09:53:10.307000,,"| min,-42.86%,$0.8,in 00:05:20| max,12.86%,$1.58,in 00:16:45| | TS:0.2,-14.29%,$1.2,in 00:03:05| TS:0.3,-23.57%,$1.07,in 00:03:15| TS:0.4,-38.57%,$0.86,in 00:05:10| TS:0.5,-42.86%,$0.8,in 00:05:20",
2023-06-16 09:43:18.156000,DIS_061623P92,tradewithnando,analyst-alerts,0,option,BTO,0.51,5,0.57,,,,5.0,0.58,0.51,0.58,0.51,13.7254901960784,-10.5263157894737,35.0,-30.0,2023-06-16 11:25:37.232000,,"| min,-57.89%,$0.24,in 00:29:18| max,5.26%,$0.6,in 00:04:07| | TS:0.2,-17.54%,$0.47,in 00:05:47| TS:0.3,-26.32%,$0.42,in 00:08:32| TS:0.4,-35.09%,$0.37,in 00:09:06| TS:0.5,-45.61%,$0.31,in 00:20:12",
2023-06-16 09:50:09.514000,ESU,Tyler!777,combine-alerts,0,stock,BTO,4473.0,2,,,,,2.0,4478.0,,4478,,0.111781801922647,,10.0,,2023-06-16 10:01:48.792000,,,
2023-06-16 10:00:18.560000,V_062323C230,tradewithnando,analyst-alerts,0,option,BTO,1.1,5,1.27,,,,5.0,1.24,1.162,1.48/1.76/0,1.38/1.67/0,12.727272727272718,-8.503937007874022,69.99999999999996,-54.00000000000004,2023-06-26T00:00:00+0000,,"| min,-5.51%,$1.2,in 00:00:48| max,41.73%,$1.8,in 00:29:42| | TS:0.2,0.79%,$1.28,in 00:15:56",1.0
2023-06-16 10:05:35.224000,SPY_061623P441,ghost878.,analyst-alerts,0,option,BTO,0.8,3,0.86,,,,3.0,0.78,0.73,0.78,0.73,-2.5,-15.1162790697674,-6.00000000000001,-39.0,2023-06-16 10:10:37.292000,,"| min,-16.28%,$0.72,in 00:05:01| max,10.47%,$0.95,in 00:00:55| | TS:0.2,-10.47%,$0.77,in 00:03:45",
2023-06-16 10:12:28.887000,SPXW_061623P4400,dannygrant20#8410,combine-alerts,0,option,BTO,1.6,2,1.3,,,,2.0,0.55,0.45,0.55,0.45,-65.625,-65.3846153846154,-210.0,-170.0,2023-06-16 12:19:01.301000,,"| min,-61.54%,$0.5,in 02:04:59| max,65.38%,$2.15,in 01:15:18| | TS:0.2,30.77%,$1.7,in 00:04:02| TS:0.3,19.23%,$1.55,in 00:04:12| TS:0.4,11.54%,$1.45,in 00:05:37| TS:0.5,3.85%,$1.35,in 00:09:41",
2023-06-16 10:26:38.761000,NVDA_061623C440,evapanda,analyst-alerts,0,option,BTO,1.39,1,1.43,,,,1.0,0.97,0.99,0.97,0.99,-30.2158273381295,-30.7692307692308,-42.0,-44.0,2023-06-16 10:41:37.181000,,"| min,-32.87%,$0.96,in 00:14:47| max,13.99%,$1.63,in 00:03:22| | TS:0.2,-6.99%,$1.33,in 00:04:22| TS:0.3,-16.08%,$1.2,in 00:05:42| TS:0.4,-30.07%,$1.0,in 00:14:27",
2023-06-16 10:30:56.248000,AMD_061623C123,DAYWINNER#8367,combine-alerts,0,option,BTO,0.49,1,0.39,,,,1.0,0.18,0.15,0.18,0.15,-63.265306122449,-61.5384615384615,-31.0,-24.0,2023-06-16 10:51:48.496000,,"| min,-58.97%,$0.16,in 00:20:50| max,15.38%,$0.45,in 00:07:55| | TS:0.2,-12.82%,$0.34,in 00:01:25| TS:0.3,-23.08%,$0.3,in 00:05:45| TS:0.4,-25.64%,$0.29,in 00:14:25| TS:0.5,-35.9%,$0.25,in 00:16:00",
2023-06-16 10:31:06.883000,US,Champ#2152,combine-alerts,0,stock,BTO,15200.0,5,,,,,5.0,15200.0,,15220.0/15195.0,,0.0,,0.0,,2023-06-16 10:58:59.200000,,,
2023-06-16 10:57:30.170000,UBER_061623C43.5,Anish693,combine-alerts,0,option,BTO,0.2,20,0.22,0.24/0.16,0.25/0.18,1.0,20.0,0.04,0.02,0.04,0.02,-80.0,-90.9090909090909,-320.0,-400.0,2023-06-16 15:03:43.786000,,"| min,-86.36%,$0.03,in 04:03:31| max,54.55%,$0.34,in 00:15:41| | TS:0.2,-4.55%,$0.21,in 00:03:36| TS:0.3,18.18%,$0.26,in 00:21:37| TS:0.4,13.64%,$0.25,in 00:21:41| TS:0.5,0.0%,$0.22,in 00:25:32",
2023-06-16 11:04:53.238000,BA_061623C222.5,dannygrant20#8410,combine-alerts,0,option,BTO,0.18,30,0.17,0.24/0.15,0.23/0.14,1.0,30.0,0.09,0.09,0.09,0.09,-50.0,-47.0588235294118,-270.0,-240.0,2023-06-16 12:17:10.080000,,"| min,-64.71%,$0.06,in 00:45:03| max,64.71%,$0.28,in 00:03:53| | TS:0.2,35.29%,$0.23,in 00:00:29| TS:0.3,23.53%,$0.21,in 00:01:23| TS:0.4,17.65%,$0.2,in 00:01:28| TS:0.5,0.0%,$0.17,in 00:09:12",
2023-06-16 11:08:40.074000,SPXW_061623C4450,cblast,cb_challenge,0,option,BTO,2.1,5,2.35,,,,5.0,1.5,1.05,1.5,1.05,-28.5714285714286,-55.3191489361702,-300.0,-650.0,2023-06-16 11:27:37.658000,,"| min,-51.06%,$1.15,in 00:18:35| max,36.17%,$3.2,in 00:04:31| | TS:0.2,14.89%,$2.7,in 00:06:52| TS:0.3,0.0%,$2.35,in 00:09:32| TS:0.4,-6.38%,$2.2,in 00:10:32| TS:0.5,-14.89%,$2.0,in 00:11:22",
2023-06-16 11:09:11.084000,SPXW_061623C4450,enhancedmarket,analyst-alerts,0,option,BTO,2.2,10,2.4,,,,10.0,1.5,1.35,1.5,1.35,-31.8181818181818,-43.75,-700.0,-1050.0,2023-06-16 11:27:01.939000,,"| min,-41.67%,$1.4,in 00:17:14| max,33.33%,$3.2,in 00:04:00| | TS:0.2,12.5%,$2.7,in 00:06:21| TS:0.3,-2.08%,$2.35,in 00:09:01| TS:0.4,-8.33%,$2.2,in 00:10:01| TS:0.5,-16.67%,$2.0,in 00:10:51",
2023-06-16 11:33:34.809000,NIO_062323C10,Anish693,combine-alerts,0,option,BTO,0.2,10,0.21,,,,10.0,0.0,0.0,0,0,-100.0,-100.0,-200.0,-210.0,2023-06-26T00:00:00+0000,,,1.0
2023-06-16 11:33:36.051000,ESU,Tyler!777,combine-alerts,0,stock,BTO,4470.0,1,,,,,1.0,4468.0,,4468,,-0.0447427293064877,,-2.0,,2023-06-16 11:38:25.028000,,,
2023-06-16 11:46:59.693000,AMZN_062323P120,Tyler!777,combine-alerts,0,option,BTO,0.27,50,0.28,,,,50.0,0.25,0.24,0.25,0.24,-7.40740740740741,-14.2857142857143,-100.0,-200.0,2023-06-16 15:16:53.922000,,"| min,-25.0%,$0.21,in 01:53:35| max,0.0%,$0.28,in 00:00:02| | TS:0.2,-21.43%,$0.22,in 01:05:04",
2023-06-16 11:55:50.458000,NIO_062323P9.5,tradewithnando,analyst-alerts,0,option,BTO,0.38,5,0.39,,,,5.0,0.4,0.39,0.4,0.39,5.26315789473685,0.0,10.0,0.0,2023-06-20 13:35:01.364000,,"| min,-17.95%,$0.32,in 02:18:04| max,53.85%,$0.6,in 3 days 21:34:21| | TS:0.2,-10.26%,$0.35,in 00:52:17| TS:0.3,23.08%,$0.48,in 3 days 21:40:06| TS:0.4,12.82%,$0.44,in 3 days 21:41:01| TS:0.5,2.56%,$0.4,in 3 days 21:56:57",
2023-06-16 12:14:07.336000,SPXW_061623P4400,ghost878.,analyst-alerts,0,option,BTO,0.55,1,0.55,,,,1.0,0.85,0.55,0.85,0.55,54.5454545454545,0.0,30.0,0.0,2023-06-16 15:03:21.340000,,"| min,-63.64%,$0.2,in 00:37:41| max,81.82%,$1.0,in 02:47:44| | TS:0.2,-9.09%,$0.5,in 00:03:21| TS:0.3,-18.18%,$0.45,in 00:05:36| TS:0.4,-27.27%,$0.4,in 00:06:46| TS:0.5,-36.36%,$0.35,in 00:10:56",
2023-06-16 12:47:10.226000,SPXW_061623C4450,Champ#2152,combine-alerts,0,option,BTO,1.55,5,1.85,,,,5.0,2.04,1.93,1.85/3.1/1.55,1.85/2.8/1.3,31.6129032258065,4.32432432432434,245.0,40.0000000000001,2023-06-16 13:10:35.610000,,"| min,-29.73%,$1.3,in 00:23:19| max,72.97%,$3.2,in 00:05:59| | TS:0.2,48.65%,$2.75,in 00:06:39| TS:0.3,40.54%,$2.6,in 00:09:09| TS:0.4,32.43%,$2.45,in 00:12:24| TS:0.5,21.62%,$2.25,in 00:13:49",
2023-06-16 12:59:03.941000,BA_062323C230,mak#1304,combine-alerts,0,option,BTO,1.1,1,1.14,,,,1.0,0.0,0.0,0,0,-100.0,-100.0,-110.0,-114.0,2023-06-26T00:00:00+0000,,,1.0
2023-06-16 13:14:13.704000,UBER,Anish693,combine-alerts,1,stock,BTO,0.16,10,43.48,,,,,,,,,,,,,,,,
2023-06-16 13:42:20.331000,TSLA_061623C265,Champ#2152,combine-alerts,0,option,BTO,0.18,10,0.2,,,,10.0,0.307,0.294,0.28/0.38/0.45,0.28/0.35/0.35,70.5555555555556,47.0,127.0,94.0,2023-06-16 14:45:03.296000,,"| min,-50.0%,$0.1,in 00:23:55| max,150.0%,$0.5,in 01:01:41| | TS:0.2,-20.0%,$0.16,in 00:04:45| TS:0.3,-25.0%,$0.15,in 00:06:15| TS:0.4,-40.0%,$0.12,in 00:07:24| TS:0.5,-50.0%,$0.1,in 00:23:55",
2023-06-16 13:45:16.019000,QQQ_061623C371,Cedar#3466,analyst-alerts,0,option,BTO,0.48,10,0.48,,,,10.0,0.1,0.08,0.1,0.08,-79.1666666666667,-83.3333333333333,-380.0,-400.0,2023-06-16 14:50:26.016000,,"| min,-81.25%,$0.09,in 01:02:45| max,4.17%,$0.5,in 00:00:09| | TS:0.2,-16.67%,$0.4,in 00:01:29| TS:0.3,-27.08%,$0.35,in 00:03:24| TS:0.4,-37.5%,$0.3,in 00:04:29| TS:0.5,-45.83%,$0.26,in 00:18:49",
2023-06-16 14:00:55.407000,QQQ_061623C371,dannygrant20#8410,combine-alerts,0,option,BTO,0.31,40,0.34,0.39/0.22,0.44/0.24,1.0,40.0,0.18,0.21,0.18,0.21,-41.9354838709677,-38.2352941176471,-520.0,-520.0,2023-06-16 14:28:56.784000,,"| min,-44.12%,$0.19,in 00:19:56| max,26.47%,$0.43,in 00:00:25| | TS:0.2,2.94%,$0.35,in 00:01:05| TS:0.3,-5.88%,$0.32,in 00:01:20| TS:0.4,-14.71%,$0.29,in 00:02:20| TS:0.5,-23.53%,$0.26,in 00:03:10",
2023-06-16 14:01:34.278000,SPXW_061623C4450,Champ#2152,combine-alerts,0,option,BTO,0.65,5,0.7,,,,5.0,0.25,0.15,0.25,0.15,-61.5384615384615,-78.5714285714286,-200.0,-275.0,2023-06-16 14:32:38.653000,,"| min,-71.43%,$0.2,in 00:29:27| max,0.0%,$0.7,in 00:00:06| | TS:0.2,-21.43%,$0.55,in 00:00:31| TS:0.3,-35.71%,$0.45,in 00:02:35| TS:0.4,-42.86%,$0.4,in 00:03:36| TS:0.5,-50.0%,$0.35,in 00:12:31",
2023-06-16 14:01:44.973000,GOOGL_061623P125,Tyler!777,combine-alerts,0,option,BTO,0.63,50,0.67,,,,50.0,0.805,0.785,0.8/0.81,0.8/0.77,27.7777777777778,17.1641791044776,875.0,575.0,2023-06-16 14:25:45.904000,,"| min,-2.99%,$0.65,in 00:09:20| max,37.31%,$0.92,in 00:03:40| | TS:0.2,16.42%,$0.78,in 00:06:20| TS:0.3,5.97%,$0.71,in 00:08:15| TS:0.4,-2.99%,$0.65,in 00:09:20",
2023-06-16 14:14:13.572000,COIN_081823C100,AVI#9896,analyst-alerts,1,option,BTO,0.84,4,0.87,,,,,,,,,,,,,,,,
2023-06-16 14:44:44.989000,SPXW_061623C4425,dannygrant20#8410,combine-alerts,0,option,BTO,3.6,4,3.7,,,,4.0,2.1,1.9,2.1,1.9,-41.6666666666667,-48.6486486486487,-600.0,-720.0,2023-06-16 14:57:26.766000,,"| min,-54.05%,$1.7,in 00:12:24| max,0.0%,$3.7,in 00:00:06| | TS:0.2,-20.27%,$2.95,in 00:03:01| TS:0.3,-31.08%,$2.55,in 00:03:21| TS:0.4,-40.54%,$2.2,in 00:10:01| TS:0.5,-50.0%,$1.85,in 00:12:19",
2023-06-16 14:48:04.910000,AMD_062323P118,tradewithnando,analyst-alerts,0,option,BTO,1.54,3,1.58,,,,3.0,1.74666666666667,1.71333333333333,1.72/1.8,1.68/1.78,13.4199134199134,8.43881856540083,62.0,39.9999999999999,2023-06-16 15:59:33.260000,,"| min,-5.7%,$1.49,in 00:03:46| max,15.82%,$1.83,in 01:09:27| | ",
2023-06-16 15:20:18.321000,MNQU,opium621,combine-alerts,0,stock,BTO,15289.25,20,,,,,20.0,15299.75,,15299.75,,0.0686757035171771,,210.0,,2023-06-16 15:28:04.830000,,,
2023-06-16 15:34:23.729000,TGT_091523C140,Cedar#3466,analyst-alerts,1,option,BTO,6.3,1,6.35,,,,,,,,,,,,,,,,
2023-06-16 15:39:54.985000,SPXW_061623P4415,Tyler!777,combine-alerts,0,option,BTO,1.0,1,1.1,,,,1.0,1.45,1.25,1.45,1.25,45.0,13.6363636363636,45.0,15.0,2023-06-16 15:41:51.307000,,"| min,-4.55%,$1.05,in 00:00:12| max,54.55%,$1.7,in 00:00:52| | TS:0.2,31.82%,$1.45,in 00:01:08| TS:0.3,22.73%,$1.35,in 00:01:47",
2023-06-20 07:56:57.424000,XAUUSD,Redhead#4624,analyst-alerts,1,stock,BTO,1951.0,1,,,,,,,,,,,,,,,,,
2023-06-20 03:33:53.886000,ESU,catyline,combine-alerts,0,stock,BTO,4445.5,1,,,,,1.0,4440.0,,4440,,-0.123720616353616,,-5.5,,2023-06-20 04:26:10.576000,,,
2023-06-20 09:31:39.249000,NUWE,oogwayta,analyst-alerts,0,stock,BTO,3.7,100,3.79,,,,100.0,3.4,3.36,3.4,3.36,-8.10810810810812,-11.3456464379947,-30.0,-43.0,2023-06-20 09:45:24.550000,,"| min,-10.55%,$3.39,in 00:13:37| max,0.0%,$3.79,in 00:00:06| | ",
2023-06-20 09:32:14.533000,ESM,kawskid,combine-alerts,0,stock,BTO,4436.0,1,,,,,1.0,4441.0,,4441,,0.112714156898106,,5.0,,2023-06-20 09:35:16.051000,,,
2023-06-20 09:34:07.168000,EBET,oogwayta,analyst-alerts,0,stock,BTO,0.32,1000,0.3297,,,,1000.0,0.29,0.2658,0.29,0.2658,-9.37500000000001,-19.3812556869882,-30.0,-63.9,2023-06-20 09:36:44.584000,,"| min,-16.56%,$0.2751,in 00:02:34| max,3.12%,$0.34,in 00:00:39| | ",
2023-06-20 09:38:15.975000,VCI,oogwayta,analyst-alerts,0,stock,BTO,3.84,150,,,,,150.0,3.95,,4.1/3.8,,2.86458333333334,,16.5000000000001,,2023-06-20 09:43:56.547000,,,
2023-06-20 09:39:24.849000,BA_062323C220,dannygrant20#8410,combine-alerts,0,option,BTO,1.69,15,1.68,2.08/0.9,2.08/0.88,1.0,15.0,0.28,0.25,0.28,0.25,-83.4319526627219,-85.1190476190476,-2115.0,-2145.0,2023-06-21 12:42:54.509000,,"| min,-89.29%,$0.18,in 1 days 01:29:49| max,22.02%,$2.05,in 00:00:11| | TS:0.2,0.6%,$1.69,in 00:01:46| TS:0.3,-8.93%,$1.53,in 00:02:36| TS:0.4,-18.45%,$1.37,in 00:17:27| TS:0.5,-28.57%,$1.2,in 00:32:27",
2023-06-20 09:40:11.088000,NFLX_062323C440,cblast,cb_challenge,0,option,BTO,6.5,1,7.0,,,,1.0,3.65,3.0,3.65,3,-43.8461538461539,-57.1428571428571,-285.0,-400.0,2023-06-21 09:33:31.334000,,"| min,-56.43%,$3.05,in 23:53:01| max,11.43%,$7.8,in 00:05:50| | TS:0.2,-9.29%,$6.35,in 00:19:51| TS:0.3,-20.0%,$5.6,in 00:25:36| TS:0.4,-28.57%,$5.0,in 00:36:31| TS:0.5,-39.29%,$4.25,in 00:48:21",
2023-06-20 09:41:27.346000,SNAP_062323C11,dannygrant20#8410,combine-alerts,0,option,BTO,0.13,80,0.13,0.16/0.07,0.17/0.07,1.0,80.0,0.02,0.02,0.02,0.02,-84.6153846153846,-84.6153846153846,-880.0,-880.0,2023-06-21 14:11:24.693000,,"| min,-76.92%,$0.03,in 1 days 01:10:07| max,30.77%,$0.17,in 00:00:09| | TS:0.2,7.69%,$0.14,in 00:04:39| TS:0.3,0.0%,$0.13,in 00:10:39| TS:0.4,-15.38%,$0.11,in 00:15:19| TS:0.5,-23.08%,$0.1,in 00:17:50",
2023-06-20 09:45:39.667000,MU_062323C67,dannygrant20#8410,combine-alerts,0,option,BTO,0.79,25,0.8,1.05/0.62,1.08/0.61,1.0,25.0,0.96,0.82,0.96,0.82,21.5189873417721,2.49999999999999,425.0,49.9999999999998,2023-06-21 09:37:56.663000,,"| min,-23.75%,$0.61,in 00:53:48| max,33.75%,$1.07,in 00:00:11| | TS:0.2,13.75%,$0.91,in 00:02:02| TS:0.3,3.75%,$0.83,in 00:09:07| TS:0.4,-6.25%,$0.75,in 00:15:37| TS:0.5,-16.25%,$0.67,in 00:36:12",
2023-06-20 09:51:00.409000,WMT_062323C157.5,dannygrant20#8410,combine-alerts,0,option,BTO,0.2,50,0.2,,,,50.0,0.11,0.04,0.11,0.04,-45.0,-80.0,-450.0,-800.0,2023-06-21 22:06:32.620000,,"| min,-80.0%,$0.04,in 23:43:58| max,5.0%,$0.21,in 00:09:00| | TS:0.2,-20.0%,$0.16,in 00:01:21| TS:0.3,-25.0%,$0.15,in 00:33:51| TS:0.4,-40.0%,$0.12,in 01:02:02| TS:0.5,-50.0%,$0.1,in 01:42:09",
2023-06-20 09:52:37.565000,SPY_062023C438,dannygrant20#8410,combine-alerts,0,option,BTO,0.41,50,0.42,0.81/0.14,0.82/0.15,1.0,50.0,0.5,0.24,0.5,0.24,21.9512195121951,-42.8571428571429,450.0,-900.0,2023-06-20 13:59:53.480000,,"| min,-76.19%,$0.1,in 02:08:27| max,102.38%,$0.85,in 00:00:29| | TS:0.2,80.95%,$0.76,in 00:01:14| TS:0.3,71.43%,$0.72,in 00:01:34| TS:0.4,59.52%,$0.67,in 00:01:49| TS:0.5,50.0%,$0.63,in 00:02:49",
2023-06-20 10:22:40.156000,ESU,Tyler!777,combine-alerts,0,stock,BTO,4414.75,1,,,,,1.0,4418.75,,4418.75,,0.090605357041735,,4.0,,2023-06-20 10:24:14.726000,4413,,
2023-06-20 10:27:32.374000,ESU,Tyler!777,combine-alerts,0,stock,BTO,4413.0,2,,,,,2.0,4413.0,,4413,,0.0,,0.0,,2023-06-20 10:35:47.408000,4411.5,,
2023-06-20 10:33:31.167000,VCIG,oogwayta,analyst-alerts,0,stock,BTO,4.17,100,4.4,,,,100.0,4.607,4.547,4.5/4.9/4.77,4.42/4.87/4.79,10.4796163069544,3.34090909090908,43.7,14.6999999999999,2023-06-20 10:41:41.099000,,"| min,-2.73%,$4.28,in 00:00:22| max,12.95%,$4.97,in 00:05:02| | ",
2023-06-20 10:33:40.742000,TSLA_062323C270,cblast,cb_challenge,0,option,BTO,4.1,5,4.3,,,,5.0,4.95,4.75,4.95,4.75,20.7317073170732,10.4651162790698,425.0,225.0,2023-06-20 11:54:09.763000,,"| min,-4.65%,$4.1,in 00:28:32| max,17.44%,$5.05,in 01:17:33| | ",
2023-06-20 10:42:30.555000,TSLA_070723C300,avi9896,analyst-alerts,0,option,BTO,4.75,2,4.8,,,,2.0,5.725,5.6,5.4/6.05,5.25/5.95,20.5263157894737,16.6666666666667,195.0,160.0,2023-06-20 13:27:16.624000,,"| min,-5.21%,$4.55,in 00:17:47| max,29.17%,$6.2,in 02:42:25| | ",
2023-06-20 11:25:27.741000,ABBV_072123C145,avi9896,analyst-alerts,1,option,BTO,0.59,10,0.61,,,,8.0,0.24,0.23,0.24,0.23,-59.3220338983051,-62.2950819672131,-280.0,-304.0,2023-06-21 09:50:57.370000,,"| min,-70.49%,$0.18,in 22:14:45| max,6.56%,$0.65,in 00:30:21| | TS:0.2,-14.75%,$0.52,in 03:43:10| TS:0.3,-24.59%,$0.46,in 04:24:51| TS:0.4,-45.9%,$0.33,in 22:07:04| TS:0.5,-45.9%,$0.33,in 22:07:04",
2023-06-20 11:32:05.662000,QQQ_062023P363,squidtalks,combine-alerts,0,option,BTO,0.2,2,0.2,,,,2.0,0.15,0.14,0.15,0.14,-25.0,-30.0,-10.0,-12.0,2023-06-20 11:36:49.215000,,"| min,-25.0%,$0.15,in 00:00:48| max,0.0%,$0.2,in 00:00:03| | TS:0.2,-20.0%,$0.16,in 00:00:43",
2023-06-20 11:46:45.533000,SPXW_062023C4380,dannygrant20#8410,combine-alerts,0,option,BTO,5.0,4,6.2,,,,4.0,6.2,5.8,6.2,5.8,24.0,-6.45161290322581,480.0,-160.0,2023-06-20 11:48:00.636000,,"| min,-4.84%,$5.9,in 00:00:23| max,3.23%,$6.4,in 00:00:53| | ",
2023-06-20 11:48:13.735000,SPOT_071423C170,avi9896,analyst-alerts,0,option,BTO,1.3,1,1.35,,,,1.0,1.8,2.05,1.8,2.05,38.4615384615385,51.8518518518518,50.0,70.0,2023-06-21 09:37:34.624000,,"| min,-7.41%,$1.25,in 00:13:39| max,77.78%,$2.4,in 21:47:38| | TS:0.2,14.81%,$1.55,in 04:02:00| TS:0.3,3.7%,$1.4,in 04:10:21",
2023-06-20 11:51:50.848000,TSLA_062323C270,dannygrant20#8410,combine-alerts,0,option,BTO,4.9,3,4.95,,,,3.0,7.0,6.8,7,6.8,42.8571428571429,37.3737373737374,630.0,555.0,2023-06-20 13:50:32.836000,,"| min,-10.1%,$4.45,in 00:13:09| max,52.53%,$7.55,in 01:45:51| | ",
2023-06-20 12:04:17.816000,QQQ_062023P363,squidtalks,combine-alerts,0,option,BTO,0.17,3,0.18,,,,3.0,0.13,0.13,0.13,0.13,-23.5294117647059,-27.7777777777778,-12.0,-15.0,2023-06-20 12:07:22.509000,,"| min,-22.22%,$0.14,in 00:02:52| max,16.67%,$0.21,in 00:00:22| | TS:0.2,-5.56%,$0.17,in 00:02:07| TS:0.3,-22.22%,$0.14,in 00:02:52",
2023-06-20 12:08:04.605000,QQQ_062023P363,squidtalks,combine-alerts,0,option,BTO,0.14,3,0.16,,,,3.0,0.13,0.11,0.13,0.11,-7.14285714285715,-31.25,-3.0,-15.0,2023-06-20 12:10:31.352000,,"| min,-25.0%,$0.12,in 00:02:25| max,0.0%,$0.16,in 00:00:05| | TS:0.2,-25.0%,$0.12,in 00:02:25",
